cell,X2,Y2,DataType,dbsumneg,SitePrimary,Histology,HistSubtype1,SitePrimaryCount,DataGood
COLO-742,cmpd Y,cmpd D,viability,-0.41371,#N/A,#N/A,#N/A,2,#N/A
COLO-742,cmpd Y,cmpd E,viability,-5.54872,#N/A,#N/A,#N/A,2,#N/A
COLO-742,cmpd Y,cmpd F,viability,-1.86178,#N/A,#N/A,#N/A,2,#N/A
COLO-742,cmpd X,cmpd A,growth,-1.2229,#N/A,#N/A,#N/A,2,#N/A
COLO-742,cmpd X,cmpd B,growth,-0.95335,#N/A,#N/A,#N/A,2,#N/A
COLO-742,cmpd X,cmpd C,growth,-1.40256,#N/A,#N/A,#N/A,2,#N/A
COLO-742,cmpd X,cmpd D,growth,-1.40166,#N/A,#N/A,#N/A,2,#N/A
COLO-742,cmpd X,cmpd E,growth,-3.26888,#N/A,#N/A,#N/A,2,#N/A
COLO-742,cmpd X,cmpd F,growth,-0.90972,#N/A,#N/A,#N/A,2,#N/A
COLO-742,cmpd Y,cmpd A,growth,-0.23177,#N/A,#N/A,#N/A,2,#N/A
COLO-742,cmpd Y,cmpd B,growth,-0.89864,#N/A,#N/A,#N/A,2,#N/A
COLO-742,cmpd Y,cmpd C,growth,-1.71078,#N/A,#N/A,#N/A,2,#N/A
COLO-742,cmpd Y,cmpd D,growth,-0.59081,#N/A,#N/A,#N/A,2,#N/A
COLO-742,cmpd Y,cmpd E,growth,-3.65282,#N/A,#N/A,#N/A,2,#N/A
COLO-742,cmpd Y,cmpd F,growth,-1.1855,#N/A,#N/A,#N/A,2,#N/A
WiDr,cmpd X,cmpd B,viability,-0.44653,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd X,cmpd C,viability,-3.27976,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd X,cmpd D,viability,-2.46748,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd X,cmpd E,viability,-6.57028,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd X,cmpd F,viability,-0.86637,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd Y,cmpd A,viability,-5.38368,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd Y,cmpd B,viability,-2.59657,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd Y,cmpd C,viability,-4.19485,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd Y,cmpd D,viability,-0.30862,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd Y,cmpd E,viability,-6.73677,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd Y,cmpd F,viability,-1.10649,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd X,cmpd B,growth,-0.58619,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd X,cmpd C,growth,-2.40258,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd X,cmpd D,growth,-1.49982,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd X,cmpd E,growth,-3.87611,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd X,cmpd F,growth,-0.90491,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd Y,cmpd A,growth,-2.30703,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd Y,cmpd B,growth,-1.22308,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd Y,cmpd C,growth,-2.68577,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd Y,cmpd D,growth,-0.18662,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd Y,cmpd E,growth,-4.57482,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd Y,cmpd F,growth,-0.66796,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd X,cmpd A,viability,-3.17019,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
WiDr,cmpd X,cmpd A,growth,-1.54407,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
VCaP,cmpd X,cmpd B,viability,-1.0438,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd X,cmpd C,viability,-1.17973,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd X,cmpd D,viability,-0.56054,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd X,cmpd E,viability,-1.96118,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd X,cmpd F,viability,-0.41967,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd Y,cmpd A,viability,-0.62411,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd Y,cmpd B,viability,-2.44432,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd Y,cmpd C,viability,-1.18242,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd Y,cmpd D,viability,-0.06572,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd Y,cmpd E,viability,-1.44228,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd Y,cmpd F,viability,-1.02172,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd X,cmpd B,growth,-0.99109,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd X,cmpd C,growth,-1.14857,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd X,cmpd D,growth,-0.48762,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd X,cmpd E,growth,-1.91156,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd X,cmpd F,growth,-0.398,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd Y,cmpd A,growth,-0.59935,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd Y,cmpd B,growth,-2.39796,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd Y,cmpd C,growth,-1.16159,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd Y,cmpd D,growth,-0.06049,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd Y,cmpd E,growth,-1.4113,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd Y,cmpd F,growth,-0.98868,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd X,cmpd A,viability,-1.32304,Prostate,Carcinoma,Adenocarcinoma,6,yes
VCaP,cmpd X,cmpd A,growth,-1.24899,Prostate,Carcinoma,Adenocarcinoma,6,yes
UT-7,cmpd X,cmpd A,viability,-4.62722,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd X,cmpd B,viability,-0.78775,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd X,cmpd C,viability,-1.93935,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd X,cmpd D,viability,-0.67761,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd X,cmpd E,viability,-4.2519,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd X,cmpd F,viability,-1.32694,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd Y,cmpd A,viability,-3.45266,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd Y,cmpd B,viability,-3.6016,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd Y,cmpd C,viability,-1.16276,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd Y,cmpd D,viability,-0.27986,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd Y,cmpd E,viability,-1.70122,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd Y,cmpd F,viability,-0.71598,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd X,cmpd A,growth,-2.45867,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd X,cmpd B,growth,-0.42323,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd X,cmpd C,growth,-1.37595,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd X,cmpd D,growth,-0.34669,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd X,cmpd E,growth,-3.08392,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd X,cmpd F,growth,-0.9303,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd Y,cmpd A,growth,-1.64143,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd Y,cmpd B,growth,-2.33901,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd Y,cmpd C,growth,-0.90987,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd Y,cmpd D,growth,-0.15252,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd Y,cmpd E,growth,-1.59998,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UT-7,cmpd Y,cmpd F,growth,-0.82895,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
UM-UC-3,cmpd X,cmpd B,viability,-1.24087,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd X,cmpd C,viability,-1.82122,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd X,cmpd D,viability,-1.60268,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd X,cmpd E,viability,-6.02045,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd X,cmpd F,viability,-1.53705,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd Y,cmpd A,viability,-3.24616,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd Y,cmpd B,viability,-3.81603,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd Y,cmpd C,viability,-1.78991,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd Y,cmpd D,viability,-2.26766,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd Y,cmpd E,viability,-2.17138,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd Y,cmpd F,viability,-0.87564,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd X,cmpd B,growth,-0.7149,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd X,cmpd C,growth,-0.78163,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd X,cmpd D,growth,-0.7019,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd X,cmpd E,growth,-2.89149,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd X,cmpd F,growth,-1.05191,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd Y,cmpd A,growth,-0.99825,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd Y,cmpd B,growth,-1.78797,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd Y,cmpd C,growth,-0.71357,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd Y,cmpd D,growth,-0.95751,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd Y,cmpd E,growth,-1.13672,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd Y,cmpd F,growth,-0.49539,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd X,cmpd A,viability,-5.24026,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
UM-UC-3,cmpd X,cmpd A,growth,-2.65152,Urinary_Tract,Carcinoma,Transitional_Cell_Carcinoma,3,yes
U266B1,cmpd X,cmpd A,viability,-4.64624,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd X,cmpd B,viability,-1.82589,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd X,cmpd C,viability,-2.12832,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd X,cmpd D,viability,-1.25689,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd X,cmpd E,viability,-5.57656,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd X,cmpd F,viability,-1.61369,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd Y,cmpd A,viability,-6.03092,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd Y,cmpd B,viability,-2.35741,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd Y,cmpd C,viability,-2.76757,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd Y,cmpd D,viability,-0.35672,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd Y,cmpd E,viability,-5.28616,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd Y,cmpd F,viability,-1.84169,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd X,cmpd A,growth,-4.26684,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd X,cmpd B,growth,-1.72032,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd X,cmpd C,growth,-2.04903,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd X,cmpd D,growth,-1.1297,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd X,cmpd E,growth,-5.19413,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd X,cmpd F,growth,-1.50349,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd Y,cmpd A,growth,-5.49772,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd Y,cmpd B,growth,-2.1503,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd Y,cmpd C,growth,-2.52689,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd Y,cmpd D,growth,-0.28295,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd Y,cmpd E,growth,-4.86601,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
U266B1,cmpd Y,cmpd F,growth,-1.66001,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
TOV-21G,cmpd X,cmpd B,viability,-1.04035,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd X,cmpd C,viability,-1.01799,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd X,cmpd D,viability,-0.67035,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd X,cmpd E,viability,-2.30203,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd X,cmpd F,viability,-3.68301,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd Y,cmpd A,viability,-0.48145,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd Y,cmpd B,viability,-1.80611,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd Y,cmpd C,viability,-0.60446,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd Y,cmpd D,viability,-0.12348,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd Y,cmpd E,viability,-0.125,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd Y,cmpd F,viability,-1.26823,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd X,cmpd B,growth,-0.89496,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd X,cmpd C,growth,-0.65574,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd X,cmpd D,growth,-0.69361,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd X,cmpd E,growth,-1.68823,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd X,cmpd F,growth,-2.91829,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd Y,cmpd A,growth,-0.32926,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd Y,cmpd B,growth,-1.12666,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd Y,cmpd C,growth,-0.32587,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd Y,cmpd D,growth,-0.06398,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd Y,cmpd E,growth,-0.08524,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd Y,cmpd F,growth,-0.98474,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd X,cmpd A,viability,-2.00035,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-21G,cmpd X,cmpd A,growth,-2.07352,Ovary,Carcinoma,Clear_Cell_Carcinoma,7,yes
TOV-112D,cmpd X,cmpd B,viability,-1.17996,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd X,cmpd C,viability,-1.2385,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd X,cmpd D,viability,-0.43361,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd X,cmpd E,viability,-6.9115,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd X,cmpd F,viability,-2.97686,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd Y,cmpd A,viability,-4.99887,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd Y,cmpd B,viability,-1.97951,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd Y,cmpd C,viability,-1.53167,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd Y,cmpd D,viability,-0.21055,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd Y,cmpd E,viability,-3.35163,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd Y,cmpd F,viability,-0.36667,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd X,cmpd B,growth,-1.0706,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd X,cmpd C,growth,-1.06808,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd X,cmpd D,growth,-0.35711,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd X,cmpd E,growth,-5.03813,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd X,cmpd F,growth,-2.14126,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd Y,cmpd A,growth,-3.81425,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd Y,cmpd B,growth,-1.48254,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd Y,cmpd C,growth,-1.27718,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd Y,cmpd D,growth,-0.1079,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd Y,cmpd E,growth,-3.0961,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd Y,cmpd F,growth,-0.21303,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd X,cmpd A,viability,-4.236,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
TOV-112D,cmpd X,cmpd A,growth,-3.26899,Ovary,Carcinoma,Endometrioid_Carcinoma,7,yes
Toledo,cmpd X,cmpd A,viability,-1.46025,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd X,cmpd B,viability,-2.56568,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd X,cmpd C,viability,-0.94224,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd X,cmpd D,viability,-2.27614,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd X,cmpd E,viability,-1.2576,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd X,cmpd F,viability,-0.63673,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd Y,cmpd A,viability,-1.74676,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd Y,cmpd B,viability,-5.51595,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd Y,cmpd C,viability,-0.3133,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd Y,cmpd D,viability,-0.09192,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd Y,cmpd E,viability,-0.99666,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd Y,cmpd F,viability,-1.04284,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd X,cmpd A,growth,-1.15606,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd X,cmpd B,growth,-2.20107,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd X,cmpd C,growth,-0.74897,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd X,cmpd D,growth,-2.07153,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd X,cmpd E,growth,-1.02517,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd X,cmpd F,growth,-0.66256,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd Y,cmpd A,growth,-1.2869,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd Y,cmpd B,growth,-4.07126,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd Y,cmpd C,growth,-0.21412,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd Y,cmpd D,growth,-0.40162,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd Y,cmpd E,growth,-0.74116,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
Toledo,cmpd Y,cmpd F,growth,-0.87641,Haem Or Lymph,Lymphoid_Neoplasm,Diffuse_Large_B_Cell_Lymphoma,43,yes
THP-1,cmpd X,cmpd A,viability,-1.7158,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
THP-1,cmpd X,cmpd B,viability,-1.96441,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
THP-1,cmpd X,cmpd C,viability,-0.41973,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
THP-1,cmpd X,cmpd D,viability,-1.21671,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
THP-1,cmpd X,cmpd E,viability,-3.25068,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
THP-1,cmpd X,cmpd F,viability,-0.47749,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
THP-1,cmpd Y,cmpd A,viability,-0.65148,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
THP-1,cmpd Y,cmpd B,viability,-4.57046,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
THP-1,cmpd Y,cmpd C,viability,-0.28281,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
THP-1,cmpd Y,cmpd D,viability,-0.44054,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
