X1,mgi_symbol,transcript_biotype,P2_Roska,P4_Roska,P6_Roska,P10_Roska,P2_KO,P4_KO,P6_KO,P10_KO
ENSMUSG00000042680,Garem1,protein_coding,3.4431559442904356,3.650948884057899,3.6190863442760275,4.199687062539252,1.5020084880710898,2.736285820426436,2.2619682151681975,2.853512894050171
ENSMUSG00000042742,Bmt2,protein_coding,6.436897461532873,6.345886047901566,6.551601656578256,6.526577046923665,3.298750102594713,4.95144126275963,3.5206686797762803,3.8835338680879055
ENSMUSG00000042744,Hectd4,protein_coding,8.825076120976137,8.836554423611897,8.649305108315373,8.621313328925773,6.602481701303289,6.892839154401508,6.9996937099008845,6.817142719472693
ENSMUSG00000042751,Nmnat2,protein_coding,5.217553456822525,5.634861912282978,5.102026094805737,5.636476628872546,2.7534479636553266,3.137798013624673,3.0144595581481255,3.63808149069202
ENSMUSG00000042757,Tmem108,protein_coding,2.8840156725145194,2.446201846623907,3.2432878833512793,4.326252343101299,1.8001356248175602,1.8467578404686376,1.5276033027657254,2.4146680594484327
ENSMUSG00000042807,Hecw2,protein_coding,3.862929097793252,4.038950467884667,3.5259864817333333,4.257928748657169,1.7770891777163034,1.8562681788919586,0.9569001693988701,0.9852338503727814
ENSMUSG00000042851,Zc3h6,protein_coding,3.8516246671657477,4.674525435659853,4.325617798106479,3.940327036664916,2.7921275512534014,3.3494571150735473,2.412709926120088,3.3257379237188
ENSMUSG00000043013,Onecut1,protein_coding,3.9126864804294006,4.029572611194907,3.568277794670675,2.594600667869041,2.693655921370457,1.6107855167390936,1.54186088561584,1.6392598975994983
ENSMUSG00000043091,Tuba1c,protein_coding,4.155475981956514,4.110510989550417,3.614113351858322,3.3528683240205064,4.402021957907392,3.676081965757495,2.641102586130676,0.9665575802899806
ENSMUSG00000043153,Ispd,protein_coding,4.225695880593559,4.142891849766156,4.551884307389322,4.4854347730028605,1.734173232257471,2.765454462303325,2.0930635930108843,2.5978797140976235
ENSMUSG00000043154,Ppp2r3a,protein_coding,7.436713222009425,7.425295630534876,7.428509523628125,7.5183471729530895,4.961016717751984,5.724307514897312,5.284805749626861,5.2151731385118145
ENSMUSG00000043252,Tmem64,protein_coding,4.6762078322200304,4.377596144425142,4.150544481318403,4.502637146864913,2.809268277064276,3.7786275559521822,2.698023912856871,3.1692651298563765
ENSMUSG00000043262,Uevld,protein_coding,4.529212909184913,4.539858199219751,4.374808446746421,3.873803546647114,2.27738131734332,3.5149946011201183,2.644386897394465,1.6568408756728445
ENSMUSG00000043313,Pcdhb19,protein_coding,5.176528158010152,5.459482221868563,5.259337560203489,4.893125702975421,3.0243738178027035,4.148751101115895,3.3062717561040045,2.9862495878111237
ENSMUSG00000043336,Filip1l,protein_coding,3.4992969793013677,3.969844170290595,3.637457327728494,3.8984251928736016,3.1723220535996712,2.5356185091977586,2.327131846242465,1.668443619460243
ENSMUSG00000043391,2510009E07Rik,protein_coding,8.873464997971798,8.758507102531977,9.073188459060724,9.122697186141723,5.185474079528943,6.109760146914971,5.997902156596104,6.807094754107065
ENSMUSG00000043410,Hfm1,protein_coding,3.9870586773929992,4.315426563769847,4.354426196294732,4.098558667333314,1.7579098484907234,3.2208731524773215,2.83804089633064,1.8499500224483765
ENSMUSG00000043460,Elfn2,protein_coding,5.354718479718636,5.502986822188945,5.686933824333119,6.520236394586452,2.5452301449627757,3.356408752706749,4.1890920669968255,5.374540232036903
ENSMUSG00000043463,Rab9b,protein_coding,4.195470578623478,4.932711385127352,3.1196333432094594,2.7081607670725387,1.0119504102913135,2.1950057900494606,1.4826307755434653,2.4042968143559693
ENSMUSG00000043467,Zbtb37,protein_coding,7.819503183031531,7.912174083584937,7.8802014025644915,7.615366939117244,4.98680812434531,6.196019140465919,5.527424498509076,4.585846547603554
ENSMUSG00000043535,Setx,protein_coding,8.12714961064213,8.090312400947225,8.066118056966998,7.991636612699185,5.585634073937392,6.698153671819993,5.58186396489833,5.717468982292641
ENSMUSG00000043602,Zfp3,protein_coding,3.8500413447689605,4.0791705219025465,3.928886855238421,4.4151532908950974,2.0214210459469237,2.7627528311436937,2.658711570100639,2.899128955276041
ENSMUSG00000043635,Adamts3,protein_coding,6.672835053357619,6.3403989853641605,7.0228486933535885,7.532498126067024,1.5020084880710898,2.828724249114874,3.414419090151366,5.329945447035727
ENSMUSG00000043687,1190005I06Rik,protein_coding,2.573865279080155,2.592301166385148,2.9133129368838113,2.9325943225253814,1.6139399624718913,0.6475612822371772,1.7466226843719366,1.7429708877184213
ENSMUSG00000043929,Klhl15,protein_coding,5.1701078310874,5.462530442486194,4.7993461498703995,5.2781473060490125,3.205673665829603,3.430163399614297,2.9475002001989306,3.10139011278208
ENSMUSG00000043940,Wdfy3,protein_coding,8.614326020380448,8.591161271174823,8.525307054185344,8.677476889112011,6.228311341953887,7.00325427155781,6.682861936606452,6.782011013874204
ENSMUSG00000043991,Pura,protein_coding,8.35605800396547,8.09987658557146,8.419306899003221,8.885308168387468,4.79248337478072,6.056994801117373,5.772124890913073,6.210639116514378
ENSMUSG00000044026,Slc35g1,protein_coding,5.315232714866022,4.543385855870678,5.448618149071023,7.5322835597875395,2.8464986453192407,3.6700129201770255,4.657954905370498,6.816096137012782
ENSMUSG00000044033,Ccdc141,protein_coding,4.224823229645177,4.633215196741915,4.878272583886093,5.026060515810157,1.375145571334292,3.13571137645737,2.7809913318638557,4.337051198292997
ENSMUSG00000044042,Fmn1,protein_coding,7.9184449757045865,7.617073469202985,8.304599068096472,8.824635903872903,2.3825138024999966,3.48387201963634,4.531953623948597,5.773830837040563
ENSMUSG00000044043,Pcdhb14,protein_coding,4.983314150217059,5.0290046687977,4.652343002097902,4.4589197954875175,2.4175128808179407,3.2066774464572214,2.750079357157922,3.4568869261787727
ENSMUSG00000044072,Eml6,protein_coding,6.953782741429099,6.723075961442884,6.891366487389323,6.4773305832964825,4.730127795882182,5.2497401397924115,5.127873093087276,5.43423441029832
ENSMUSG00000044149,Nkrf,protein_coding,3.7751418488151565,3.9697516989957404,4.1422705837219205,3.77150583044302,2.840952930159323,2.8026513759253993,1.7524026982282603,1.9447780692060552
ENSMUSG00000044150,Bclaf3,protein_coding,4.634865312573093,4.536186882014334,4.802565666255262,4.063470339833882,3.705554937503346,4.3183691214039355,2.664288206746257,3.3165494693412167
ENSMUSG00000044167,Foxo1,protein_coding,5.36488692417024,5.632411406548395,5.6821418829776205,6.2100716743390025,3.202908336885224,3.7776964504457484,3.551671319395842,3.935445750689853
ENSMUSG00000044176,Spink10,protein_coding,0.907363010182831,1.011847533538006,1.0649323955404075,1.7755438451856942,0,0.131138406202851,0.1984236170271395,0
ENSMUSG00000044308,Ubr3,protein_coding,8.378391859337945,8.306751334491983,8.209067149538976,8.255006539435687,6.037852470574149,7.043852594724964,6.606103976349532,6.3591680348956645
ENSMUSG00000044349,Snhg11,protein_coding,6.758475121088753,8.10273463615177,4.287386643781547,3.3210047260644506,3.249367413069629,3.351022878894596,2.3521110976432054,2.754993301107711
ENSMUSG00000044365,Cxxc4,protein_coding,8.60466118124784,8.420798358580832,8.770389178643258,8.774318015275753,5.677022742457473,6.332812282903941,5.876326398733438,6.233565904080059
ENSMUSG00000044461,Shisa2,protein_coding,6.86788859812455,6.666885904137695,6.847237593853302,5.357759208235347,5.779932929061846,5.422150588631511,4.819450608416457,2.899128955276041
ENSMUSG00000044647,Csrnp3,protein_coding,7.309616144593633,7.1777499099466775,7.321675527241482,7.314603216565491,4.270814405107732,4.991081651244754,4.4731817734991575,4.13485205845403
ENSMUSG00000044712,Slc38a6,protein_coding,4.940703717306101,4.653593948821359,4.75529692725911,4.805990519186701,3.8824773554804772,3.2144374677297916,2.805028943507539,3.1399001611043524
ENSMUSG00000044724,Gpr152,protein_coding,3.1198188464404994,2.9150357517469634,4.402527522263962,6.1761777628246355,0,1.1389391958232835,1.3563630354164078,3.285853828449525
ENSMUSG00000044768,D1Ertd622e,protein_coding,4.861573026419442,5.122692445624056,5.294874810381441,6.224344547167489,3.914511501572587,4.480637773334035,3.773222139759144,3.762321303326121
ENSMUSG00000044894,Uqcrq,protein_coding,6.409072559120685,6.036276959447732,7.089214935012146,7.424791888366794,4.522559995087267,4.173553643881757,4.515782939395525,4.738550285094841
ENSMUSG00000045038,Prkce,protein_coding,5.150001517723243,5.535069214813232,5.261848051471673,6.016172856001358,2.569846926323698,3.4862944706428656,3.831153506220257,4.255788430835104
ENSMUSG00000045103,Dmd,protein_coding,10.764393777177247,10.724848114618869,10.857012067929642,10.981223978750185,6.890866170806694,8.593657435386051,7.706074506582961,7.492970427879627
ENSMUSG00000045205,Dpy19l4,protein_coding,6.388057111046748,6.349821102524047,6.433123680754755,6.412256801039269,3.4122978255988112,5.243117405467489,3.9753658486301102,3.87854746726721
ENSMUSG00000045210,Vcpip1,protein_coding,7.089861160733154,7.173438409955447,7.281396737070602,7.261208227387141,4.691267505431039,5.912502638413501,5.112255783860962,4.844231797869538
ENSMUSG00000045284,Dcaf12l1,protein_coding,1.9805396684078471,2.3662641536338693,1.7940428833245246,1.6882792777924638,0,0.9630017891956525,1.0217756980261248,1.2892379430646104
ENSMUSG00000045333,Zfp423,protein_coding,6.068078907070165,6.495825505499483,5.847765617962095,4.267274402369535,5.056275063098393,3.9290962994602037,4.28929325179339,3.809865585752531
ENSMUSG00000045435,Tmem60,protein_coding,4.762049530324441,5.035006199068717,5.0015074443104774,5.202385078594849,2.7999219933087987,3.758717165590954,3.0781851955946724,3.4311723311454028
ENSMUSG00000045441,Gprin3,protein_coding,4.13467978026166,4.196973189170823,4.357254273643156,4.280544489934124,2.011581470009719,2.287989273473168,1.958153576023359,1.2892379430646104
ENSMUSG00000045519,Zfp560,protein_coding,4.5651872151292,4.670392669897251,4.595472121532776,4.197319276424708,2.9814651934042944,3.842281900105418,2.532047677721099,2.7495413521476593
ENSMUSG00000045589,Frrs1l,protein_coding,3.6490378761237094,4.376952956627484,3.215874483078043,1.7716127182081178,1.1907142674139066,1.612875292370715,1.5204213225750431,1.2817031491377302
ENSMUSG00000045624,Esf1,protein_coding,6.623736497483988,6.577194778730721,6.54536085449882,6.345837390687956,4.620459078801615,5.7187869169387655,4.650286716276115,4.665199623104673
ENSMUSG00000045776,Lrtm1,protein_coding,4.546097185520385,2.319831955618705,5.539384456143744,7.221595384549241,0,1.1558744528832392,2.1475601209127797,2.7129281854127782
ENSMUSG00000045777,Ifitm10,protein_coding,5.56962633300393,4.513607369724416,5.589375982976622,5.628210441225626,3.165060401839931,4.626551871194691,4.969291018556164,5.9388744262221955
ENSMUSG00000045877,4933415A04Rik,protein_coding,5.002332825484145,5.06305159599729,5.345470029832161,5.386356338309645,0.7932275456714809,1.656062494365308,1.0525633915431463,1.2588597374811732
ENSMUSG00000045962,Wnk1,protein_coding,8.861663522095771,8.94946854501625,8.885767398734878,8.874795580690147,6.845682170158486,7.482252166323796,6.716276451457491,6.5883133609862625
ENSMUSG00000045991,Onecut2,protein_coding,6.109675210216662,6.375729410519305,5.116969035839752,4.29095054099114,3.431909545421481,4.749057611158176,3.3266517807304745,1.3924508577822314
ENSMUSG00000046049,Rp1l1,protein_coding,7.8997672652121205,7.217783174402733,8.342684011676173,8.513836124194807,5.352990326410918,6.2049400770923935,7.389181484815153,8.17723925559553
ENSMUSG00000046093,Hpcal4,protein_coding,2.7575098257813058,3.021418887686817,3.1786588171096124,3.4934812399558295,0.6319985107225746,0.8890767149606497,1.2168949190149077,2.1175629326932746
ENSMUSG00000046096,Mosmo,protein_coding,5.891655356411942,5.89218260973289,6.171336641785482,6.395465542797313,4.048353018164825,5.069926053239369,4.1814637470710405,4.5844976757603515
ENSMUSG00000046138,9930021J03Rik,protein_coding,7.410600450822312,7.492543549443763,7.400086330677894,7.1256602143847285,5.406498120190359,6.23143151549446,5.154237521308915,5.2536897773025535
ENSMUSG00000046204,Pnma2,protein_coding,2.734267249901062,3.6188101042433924,2.0420618202010443,1.806690900920059,1.6524411049041992,0.9805014112296642,0.9681252104632113,1.2817031491377302
ENSMUSG00000046230,Vps13a,protein_coding,5.531472748188027,5.794572547468322,5.5849976542979,5.314429216307379,3.9338123177558866,4.575211836890384,3.018978664686652,3.3962952431999347
ENSMUSG00000046351,Zfp322a,protein_coding,6.884587150089431,6.58299729961675,6.8978759798434,6.8909189172171965,4.547220899643763,5.5966726901517205,4.558921553311119,4.79268987936756
ENSMUSG00000046404,Yod1,protein_coding,6.1871806392828566,6.267403338438236,6.267053390553223,6.426863889352893,4.129842299736717,4.386734137409901,3.53876389065587,3.4602283946422703
ENSMUSG00000046441,Cmtr2,protein_coding,5.811299326773532,5.676271188896434,6.124824847407446,6.394131858718206,2.367162862920605,4.116351278669013,3.511629601965753,3.9158206917612683
ENSMUSG00000046449,Nexmif,protein_coding,4.433997967163223,4.773758188965214,3.651073487053022,3.5995090142059354,0.7932275456714809,3.061455676289673,1.990332074410449,1.6274190807686995
ENSMUSG00000046516,Cox17,protein_coding,3.9235935794090877,4.065779090123362,4.282004123125266,4.434241787226813,2.3280553190067934,2.2246801274568115,2.0575829555564322,2.7879101977560885
ENSMUSG00000046523,Kctd4,protein_coding,3.5789354339683115,3.383766478134395,3.965694148717918,3.7169706380732634,0.2427387716736093,0.991380119629972,1.7143779778753416,1.775524024922814
ENSMUSG00000046603,Tcaim,protein_coding,4.448143671348354,4.221346268443693,4.959608379888402,5.0644519884281864,2.893547298616861,3.155821981103022,3.00375165348049,3.944107683623242
ENSMUSG00000046667,Rbm12b1,protein_coding,5.455861885154836,4.945969994997887,4.769271751050628,5.398201236292405,2.2578716889965698,3.6972822376307355,2.73061047157859,3.3312230369102775
ENSMUSG00000046709,Mapk10,protein_coding,4.901539553987676,5.6847132969564935,2.7513983125759967,3.2334998833472794,2.0374162165616365,2.862150223679518,3.090799805565944,2.8892466362881883
ENSMUSG00000046731,Kctd11,protein_coding,3.3002826760431554,2.904496341641816,3.0580336056067337,2.8149796935684233,0.6319985107225746,2.107144597875116,1.8958441267797397,1.870187528922846
ENSMUSG00000046743,Fat4,protein_coding,5.067569827080941,5.225575983003132,3.449863191619557,2.955351853103453,2.218721348278779,3.4612939936674634,3.704941815015328,3.3605540708917183
ENSMUSG00000046785,Epm2aip1,protein_coding,8.205046376411861,8.234220832970673,8.374716918121162,8.263648490568233,5.120032632602856,7.1264827735971865,5.756332597612425,6.081895794844987
ENSMUSG00000046873,Mbtps2,protein_coding,5.7944992351940225,5.641853927757655,5.771862364312005,5.630351555950121,3.073819186750625,4.9768822919612266,4.171790881112334,3.992768266317439
ENSMUSG00000046876,Atxn1,protein_coding,6.279991829046518,5.957695638403213,7.013668971709744,7.719241119039451,2.429683981914934,3.1310722664132813,3.680504836788952,4.689061232458799
ENSMUSG00000046997,Spsb4,protein_coding,4.330858517878274,3.856984805148485,3.9963350571900653,4.917943665505154,2.7475320163853496,2.9483304130582075,2.45256128128651,2.0337556612287666
ENSMUSG00000047141,Zfp654,protein_coding,6.907974514287045,6.903732133670704,7.171239616822455,7.494218164019358,4.2625413491496325,5.798718275447352,4.602352821535826,4.593835396289688
ENSMUSG00000047146,Tet1,protein_coding,7.670518628749788,7.6150462408650235,7.713383433217891,7.936341424118215,4.495986596502934,6.042899851090006,5.261858071735572,4.779058049270937
ENSMUSG00000047193,Dync2h1,protein_coding,7.72373613896755,7.718882808370383,7.885964572574304,7.998259644464667,4.4610554123660515,6.050085037338188,5.216321961655054,5.2698527976787295
ENSMUSG00000047237,Fbxw21,protein_coding,0.6593518213990921,0.23984676032728497,1.2294280511445228,2.8228258714856844,0,0,0.38869048292586944,0
ENSMUSG00000047246,Hist1h2be,protein_coding,3.6347935461991545,3.892927194045018,2.7731976850974,3.3183709967843833,0,1.2027469194282,1.6472990068149747,0.784080642135735
ENSMUSG00000047261,Gap43,protein_coding,6.0156219115242235,7.353745388148929,3.083049707671634,2.1011370776045237,5.073499064713735,4.057743577886595,3.2665502851924066,3.3425605993779013
ENSMUSG00000047298,Kcnv2,protein_coding,7.226901197833177,6.800585757551687,8.083246924325767,8.79333144832246,4.947454530077967,5.688508912407435,6.247503402626698,7.024572844867515
